C3L.00017	C3L.00102	C3L.00277	C3L.00589	C3L.00598	C3L.00599	C3L.00622	C3L.00625	C3L.00819	C3L.00928	C3L.01031	C3L.01037	C3L.01051	C3L.01124	C3L.01328	C3L.01453	C3L.01598	C3L.01637	C3L.01662	C3L.01687	C3L.01689	C3L.01703	C3L.01971	C3L.02109	C3L.02115	C3L.02116	C3L.02118	C3L.02463	C3L.02604	C3L.02606	C3L.02610	C3L.02613	C3L.02701	C3L.02809	C3L.02890	C3L.02897	C3L.02899	C3L.03123	C3L.03356	C3L.03388	C3L.03628	C3L.03630	C3L.03635	C3L.03639	C3L.03743	C3L.04027	C3L.04072	C3L.04080	C3L.04475	C3L.04479	C3L.04848	C3L.04853	C3N.00198	C3N.00249	C3N.00302	C3N.00436	C3N.00511	C3N.00514	C3N.00516	C3N.00518	C3N.00709	C3N.01165	C3N.01167	C3N.01168	C3N.01375	C3N.01380	C3N.01381	C3N.01383	C3N.01388	C3N.01714	C3N.01715	C3N.01716	C3N.02010	C3N.02573	C3N.02579	C3N.02585	C3N.02589	C3N.02592	C3N.02768	C3N.02940	C3N.02944	C3N.02971	C3N.03000	C3N.03006	C3N.03007	C3N.03039	C3N.03061	C3N.03086	C3N.03173	C3N.03190	C3N.03426	C3N.03430	C3N.03439	C3N.03665	C3N.03666	C3N.03754	C3N.03780	C3N.03839	C3N.03840	C3N.03853	C3N.03884	C3N.04119	C3N.04126	C3N.04282	C3N.04283
NP_115796.2_S962	0.126077609424388	-0.0416775809676919	0.0969556373941528	-0.00495549254062412	0.0416830987664799	0.0379846245937433	-0.0140253702002713	-0.0246842661147471	0.116799481880156	-0.00686021009582314	0.043151636858738	0.00885018224881797	-0.058495040117984	-0.00188816306355863	0.00958486335172746	-0.0566397214142099	0.0514003729243556	-0.131595263120597	-0.0590405562250776	-0.0243904301580594	0.118774454537842	-0.0509565660078462	-0.0718554016754069	0.0138853422563611	-0.12070173644398	-0.0891204698678997	-0.179947325787668	0.00416825259593	0.0219047697781254	-0.00433375662851152	-0.00745400005293517	0.166999668521531	0.102960932832732	-0.00511445527271042	-0.199410385998268	-0.0488633244420778	-0.0455938486179651	0.0840287749434296	-0.105349112592324	0.0501796931653529	0.0345237380322372	-0.0470988844553124	-0.079234877964844	0.196970498960309	0.0514124632108523	0.0128363023846979	0.0740687421209041	-0.140655684919637	0.0630542872240751	0.00773808361785943	-0.130705269172983	0.118176754342134	-0.0943914340875793	0.0097103018652227	-0.0169114927603047	-0.0474731398165812	0.127850764230491	-0.0207489684055331	0.00452611345214333	0.0432033322452599	-0.0932365501468293	-0.0327708560948366	0.0881188493992364	-0.0622865683560387	0.0253548694684962	-0.139542721748553	-0.213365336232056	-0.0541801235359654	-0.0264073441626777	-0.0289904683086171	0.0147342628584459	0.0033613012048528	0.137458037123503	0.0382781274398305	0.0957079460378247	-0.0825521633047737	-0.0189326400822744	-0.0260112123676565	-0.0306297826752876	0.0525184427173169	-0.0905560050574578	-0.053028411676977	-0.0153493324194226	-0.0495699744655769	-0.0105096891804775	0.113603700101094	-0.0103994792831352	0.0449291148260399	-0.0697256066617974	-0.0331006125989776	0.12463766744697	0.126325709734288	0.0362771481864818	0.125305985450805	-0.00604873310975512	-0.0206470456595985	-0.0251831687350933	0.201863054734034	-0.0828060832543333	0.108768768060025	0.0976542467530563	-0.0127539437775421	-0.0990519250009198	0.146467988153543	0.0794867748824409
NP_115941.2_S950	0.00158944713111017	0.045553592607378	0.0307049298287711	0.149244629395767	-0.0412087876855275	-0.148660829821842	0.0380582974432518	0.00723441073168606	0.158263651522608	0.0785589458401451	0.0217242188115993	-0.105334662551307	0.0813913184310762	0.0773891043691379	-0.00548055070222502	-0.117634050923313	-0.0771096776758367	0.0684105352752099	0.0825931810435387	0.16507512744769	0.0940143407971942	-0.0646338225802001	0.115054703973834	-0.0687121769452064	0.0136595957116186	-0.0592670267440359	0.00299215998738253	0.0218492212776964	0.100087532942694	0.0250555364809776	-0.0635389994878408	0.137221429538751	0.134855324006047	-0.0378935414803404	-0.0189283841269701	-0.0500336758148334	-0.0603354625251808	0.185512711970086	-0.0421961006222223	0.00411692061821957	-0.0257886514572144	0.1750729333805	-0.0551985569917754	0.146337697355794	-0.0243613523397329	-0.0555471966343316	0.0636916733099023	0.115521001364397	0.0180603188122481	0.0487799817011913	-0.0546153329414586	0.23022620671674	-0.111117827514669	0.0256777626377842	-0.101203129037039	-0.0684706970970309	-0.00917397608819001	-0.118580723403636	-0.0256060752599013	-0.00985802318336592	-0.0407647996847693	0.109258943101942	0.0282549512758335	0.161807189563717	-0.00969772272430441	-0.148392399872805	0.02749720298464	-0.0805722053095519	-0.0216381735039184	-0.0799651356329279	0.0209262452201861	-0.0199039654036911	0.05170091464548	-0.000134588242599131	0.0592052654224023	-0.0560701495700944	0.0696401195272568	-0.0499888535739337	0.0604348507153306	0.125001665487236	-0.0981884773158821	-0.0523051592111781	-0.0456635708490918	-0.062981775279208	-0.0936652658467876	0.136719087045494	0.043575462727003	0.109740815678269	-0.0459257458286603	0.0436986098097352	0.152907732227668	0.0903298331661083	0.0574820052741661	0.0955291521814448	-0.00773535941469208	0.148165629238893	-0.0368332215198134	0.176923503621392	0.167954935949934	0.137790859557997	0.182178652623564	0.10728056336029	-0.122499878102608	0.0187301912220218	0.00397026852161783
NP_115970.2_S433	0.0252436264144865	-0.0643099594696795	0.0440291897428891	0.0721248574573059	0.0129747295277098	0.0652375804284133	-0.0252900373964482	-0.175038007987985	-0.069602251713205	0.0309659022939302	0.0966329644193691	0.0181514778236733	0.0565067244453855	-0.0815593725300063	0.0996613570760026	0.0812868782580438	0.0911731783387928	0.195317948100215	0.171714006631587	0.0130648814518191	-0.012538562252052	0.0228838334308562	0.162760544950273	-0.0209611122313013	0.0987583396458149	-0.0925177240948243	0.025454447038334	-0.0630230720162005	0.0894725177574026	0.104818127495659	-0.0985395546301214	0.120250179790817	0.144352789153709	-0.00850399894088861	-0.0281338188319167	-0.101271580119901	0.00010816121281021	0.0784955498883755	-0.0504461664544152	-0.0397384269941222	0.0665520766415333	0.029366236904823	-0.0545970814175858	0.0966080228087727	-0.0929930000375332	0.162449925275614	0.133065048449245	-0.0326760937022203	-0.00739635310207702	0.022693762042525	-0.0949643918575673	0.0495254621409737	-0.0581417885110754	-0.0125200773343052	-0.0188554566136376	-0.0459765877546614	-0.0245068096533172	0.10753629385756	0.046604205700324	0.146570094558691	-0.0442255640053252	-0.073204727043563	-0.00470847280375746	0.0385180157124917	0.0252028711429364	-0.119804810807872	-0.0281851646839618	-0.0054298536813719	-0.0144555412851678	0.0223915434299329	0.149527975547193	-0.0718752265835972	-0.0313750981374117	0.0318121424935113	-0.105682876382601	-0.122800008436814	-0.102262971702428	-0.0639490087951285	0.00406299156995629	0.0329086583334513	-0.0419078541850887	0.0110588731071105	-0.0640343109807545	-0.0498983067688925	0.0469195952156876	0.0481384983546048	-0.200402558073799	-0.00172757348439646	-0.106956021412181	-0.00458756984897269	0.132787112492288	0.150026575413715	0.0353174072793178	0.0680046409592601	-0.0187772426103737	-0.110757473418166	-0.0112306185293978	0.0640523265067297	-0.0368455872638197	0.0396266291342103	0.0516819008472556	0.0189206539269213	-0.24796772564541	0.0869487966503955	-0.0361152619680164
NP_116020.1_S366	0.0174344936454332	-0.0201335716701639	0.0573184005651097	-0.0131862135793509	-0.000673535857273493	0.113453092742791	-0.0602962002054069	0.0157860535134797	0.105046236337264	0.112174763952723	0.140906278387176	0.163868662433339	-0.0897758376332171	0.206036202184192	-0.0618760711696087	-0.154846713402745	-0.0309406339681234	-0.00286721519523987	0.0587497157213312	0.0700972934440434	0.0125114901483687	-0.0535419747010633	0.042476047588546	-0.00819354152018106	-0.00396971125892258	-0.0538533088229421	-0.0789229629974597	0.0651812003174476	0.0826906795966713	0.0574705332260899	0.0779057392982943	0.0735326099087911	-0.0584385414201945	0.134610905766331	-0.0474674737138086	0.0209817131409643	-0.0370875619790767	0.096019730355589	-0.032343461920005	0.0493622949546051	-0.0230004046806033	0.0351530401849631	0.00222756471682918	0.150202581895315	-0.0884460464922616	0.0218840547240715	0.0417388642692725	-0.0219732525692753	0.00971209296203301	-0.0209633554468567	-0.0666556607034585	0.0970617482997234	-0.099502921732292	-0.0128548905473173	0.0162881330917902	-0.068261679786459	-0.0139486032078208	-0.117708677115395	-0.0735463656741284	0.0992252910643227	-0.044798432365717	-0.0517157614354377	0.108518817541515	0.122528716952302	-0.0714749249979587	-0.122988262180779	-0.0826673649990682	-0.134156993570722	-0.0312737611856507	-0.0492441958548483	0.0481724616478043	0.0317951561340296	0.0746639871373607	0.00357107080381221	-0.0528288452381992	-0.0176156478275683	-0.0510727721127794	-0.0227710665611284	0.0877367157450586	-0.0398568563611081	0.199434509901449	0.0303092977733915	-0.0180594765075173	-0.00892657809119937	-0.0487919347369867	0.103709288583295	-0.0520521677255466	-0.00239692075940494	0.0375486967530849	0.0869361194632102	0.0820351538598811	0.0971088052320401	-0.0671306023055288	0.107570730973572	-0.0792857706470923	0.0435393276724619	-0.139878220536476	0.0461679006365205	0.0841805318289888	0.0370555561713623	0.127894822004746	-0.130876679071474	0.0463329898276407	0.0422952723331055	0.0271027023565913
NP_116020.1_S651	0.0612120537172563	-0.00033537560088538	0.0228126724994849	-0.0369917698193128	0.0131191120846012	0.0499726535944625	-0.0603465324611984	-0.0079308628190904	0.0186918366008754	0.0510292852177991	0.0465072169777513	-0.00492985104773499	0.0217309831378578	0.0813928419122894	0.000839239861375131	-0.047320981662061	-0.0276867577207124	0.0868745880044296	0.060280348685674	0.0130768012536867	-0.0124442316364436	0.0126245769225071	0.0691559923624316	-0.0465083576509903	0.0384179039213467	-0.101231561669406	-0.0912473979490715	0.00634680567392036	0.0698648524143268	0.0526011715470823	0.0736845473149009	0.0878700023571252	0.0128937162440632	0.00156859684310707	-0.0470814427478612	-0.0684897026557539	-0.0638673000837217	0.107268943198423	-0.0596767880912368	0.0155564487019237	0.00227626795738833	-0.00466651132119054	-0.0518328540361111	0.113152707549545	-0.0335949818259101	0.0239875734578375	0.0426775282157797	0.0175252233495505	0.010928636048973	0.0887188192425216	-0.076141628138909	0.0298090119474076	-0.0728277862020023	-0.0288906396954301	-0.0184155355153614	-0.0633943827621334	0.0227244688843588	-0.0461100748262416	-0.0727184259161029	0.00376908061300181	-0.0446017546985131	0.0344888598643657	0.00100598070233831	0.114520887737645	-0.0501639859895702	-0.0757211740377143	0.00245918353115052	-0.0293344752297713	-0.0708872487826506	-0.0214476638600842	0.0696078782077996	0.0741479501668824	0.0675473154360959	0.00624716684745354	0.0020981507238112	-0.0562738587126967	0.00412748750696441	-0.0215486512567182	0.0582925204488413	0.0606539563167841	-0.0520238100512117	0.0239727425848141	0.00984205429382867	-0.0435201517105912	-0.014986560065369	0.107023837280695	-0.0370537237644842	-0.0279098887185718	0.00543252075671467	0.060217613335667	0.0721509120823468	0.0639121965020049	-0.0232837461033097	0.0705370693487684	-0.0571630995855893	0.00846677368455417	-0.0600580698270737	0.046436870654974	0.0310145976895259	0.0878664290576339	0.106235294433162	-0.0644177811831325	-0.311373505669891	-0.0169527717984963	0.0115377896595881
NP_116114.1_S325	0.0407746947161697	-0.0219144744273781	0.00369523546614172	-0.0448623029370702	0.0497420987905685	0.0566761617664579	-0.0907977421875737	-0.0389794153555886	0.0819389260634044	0.0416033429957397	0.0728518692030259	-0.0402215867658185	-0.0268065467230491	0.00904107790721581	0.0210873655996081	-0.0226247443874735	-0.0331996295278623	0.0371634326811282	0.0361858121339598	0.030253279766954	0.0819587900809163	-0.134939524815671	0.207475544498446	-0.0255625144066929	-0.0254574983160113	-0.109042949737498	-0.0243550422789234	0.0153175874052775	0.114619504678766	0.0351851901762476	0.0314238018028832	0.0981204090888848	0.105205705739433	-0.0155022121323216	-0.0323567539473935	-0.0582398386192658	-0.0608197927777473	0.130550428187736	-0.0320873276755679	0.0853361787763062	0.0165011930291263	-0.0159780770983705	-0.0637969625448739	0.0868650003043502	0.022040192503421	0.0230990629407496	0.0907012730009712	-0.000671865755887497	-0.00182244687845912	0.0133284072688574	-0.100688443898265	0.0649754657973052	-0.057292115687216	-0.0108473747182795	-0.129486405076343	-0.0336928193517589	-0.0128893456728143	-0.0374856891461619	0.000817669133090703	-0.0613811407990599	-0.0737586125902097	0.0595266648773671	-0.049694166207289	0.080627154972929	-0.0278801249909195	-0.0962846817364395	0.0109551165980039	-0.199572675570008	-0.0715873530180439	-0.0250291395998696	0.0310185737705839	0.0376760143743514	0.0510046411621012	-0.0318060608741389	0.0112538262755236	-0.071281316409499	-0.0217770694385487	-0.014715566574912	0.0710464785157637	0.0762807287432271	-0.0486467521532035	-0.0127859146257008	0.0203481920431077	-0.0745356652786842	-0.0467447202077184	0.0834065130706813	0.00930640578365305	0.0438595354767246	-0.0432880163571597	0.0125508162867914	0.167020456027047	0.0708280803897187	0.0299508640500031	0.0786900021899958	-0.0327047202147924	-0.0183802829652061	-0.0310869895492809	0.0707846058078194	0.0353839966541725	0.00139907734869631	0.143733452761005	-0.0485589849876851	-0.0820623542057312	0.0628913462758901	0.125893999485589
NP_116164.2_T605	0.0146964526058367	0.0257545545842155	0.0124087018084654	-0.0179088202421149	0.068545869685083	-0.0554572037711798	-0.099242570043235	0.0290301858391892	-0.0120468324332795	0.00977581553176642	0.00805058040697467	-0.0275481800091843	-0.0392709517454273	0.0403374374763955	-0.0249329027180157	-0.0280249371536374	-0.027834412259371	0.0212692960777542	0.0502478485923791	-0.0364873331647504	-0.00900876203086632	-0.0131524682688402	0.0937883901759182	-0.0614101486805271	0.0689306247505013	-0.107300629322843	-0.0579398095705038	-0.0595388147168109	0.0377853934201012	0.0220510280883448	-0.0158227975297021	0.0549964423914326	0.0424504572944143	0.00795792154792593	0.0197821749000561	-0.07476896924201	-0.0239345591144605	0.0741261376981614	-0.0562527948103651	0.0609764291556048	-0.0158439101836926	0.0121710700758763	-0.00256988132021721	0.032710528858418	-0.00650568646712916	0.0375892592569608	0.0500931528970019	0.0579617764437063	-0.00355251840812873	0.0340211059247601	-0.0747455077079636	0.0495084539200996	-0.0484304045911834	-0.0975071070517787	-0.0369925686315988	-0.0522804806715926	-0.0267463046502686	-0.0197715706381614	-0.0269774372115067	0.0466221384043443	-0.0660071624392403	-0.0286899061050628	-0.0594362677010937	0.0796622936269115	0.0314637349150477	-0.128956224365311	-0.00189948196584607	0.01291773466445	0.00288186060938384	0.0114192881195596	0.0693503527118292	0.00951426260133443	0.0823238028456125	-0.0259685289054632	-0.0131738958415093	-0.00763706190856906	-0.0422189586036804	0.0433916558030468	0.0706457201540071	0.0997177995693221	-0.0187065535245052	-0.0124568339603761	0.0532099216929456	0.00842626603844406	0.0667084590800186	-0.0109220930900462	0.00611041421263024	0.0026438701785283	-0.0475616781994247	0.0373631701439695	0.0721038578600704	0.116514684458435	0.00749554933010951	0.0924327841745886	0.0053364346078894	0.0410317948227986	-0.0621877405400596	0.0973469842965258	0.0506270074169605	0.03968040336189	0.0956802050624709	-0.0204708164846058	-0.0646324285984117	0.0670262091729018	0.0377452662278243
NP_116185.2_T248	0.0625167157022575	-0.09399172440885	0.0484432063616354	-0.0233588092065594	0.0873452717345955	0.00199246443602434	-0.165690258736585	-0.0254519296757626	-0.0506752812608778	-0.060049801317959	0.167706967671304	-0.00263895870056581	-0.0293868389019961	0.0395212339107687	-0.209981681451568	-0.0509814121247204	-0.147509682301115	0.0251735697484929	0.056231743005267	0.0252164994346707	-0.0529130483892475	-0.0303589909987485	0.016302389807813	0.0102527116364274	-0.212262101466903	-0.11327921443885	-0.029015030737363	0.00539392027111758	0.152259178142068	-0.0422397706781829	-0.0486189228577907	0.11581647660572	-0.445291035933898	0.0296687666837741	-0.0512721557353055	-0.0324993291109757	-0.00761006495474601	0.125016443421583	-0.0244868496334336	0.0456956213982435	-0.0330088914424119	0.0796107279684908	-0.0853502668276841	0.0917007514607715	0.0142607214565372	0.00369174220712863	0.0582531871682494	0.00721495189013167	0.0374813657293458	0.0599587704422661	-0.0559696080592839	-0.0634398395081811	-0.0977162069461451	-0.0125610909193743	-0.0425895543086596	-0.470510290644492	0.0654438031571139	-0.0495049332154952	-0.00352897860060394	0.00560297185101883	-0.0359079628218476	-0.339143208354395	0.126837807172617	-0.100257983365339	0.00349096992745557	-0.183900857234844	-0.0724522097020422	-0.00153476405119801	-0.0466909708209373	-0.0283503774103976	0.0932544741096676	-0.451987754260177	0.123219959413494	0.0924805506806477	0.137901861092766	0.000909111349955881	0.00223083026062465	-0.0104014283305706	-0.0189723262422608	-0.0566406073268484	-0.0064279017959236	-0.0251074930008201	-0.03586753213794	-0.00174335417228349	-0.0675131861560424	0.153459686583182	0.00767401971030528	0.0305768603898934	0.00364073748396677	0.0301412923449452	0.0869570932720834	0.0955375179771591	0.0943485094288564	0.068470713181402	0.00661326557424369	-0.0338079134784531	-0.0203422797886716	0.168050369874738	0.123163204915318	0.0345113969789272	0.0490415336142302	-0.11174426979097	-0.0570266026863628	0.060059562370474	0.0458686567905527
NP_116201.7_S495	-0.142796313573459	-0.0676081230108378	-0.0834443424306673	0.0439325792745643	-0.312082072306098	-0.306459830039926	-0.101705991454641	0.035134373646401	0.0842515026114898	0.0350872647089832	0.0819077318205038	-0.0908367433262842	-0.378295236943199	-0.0237352396029051	-0.00613933269665099	0.0284765399397824	0.100312348198152	-0.147390504414284	-0.255739538214197	0.05705928885268	0.159841151455554	0.0455757977099749	-0.153899903082122	0.00527031911807706	-0.246804158290343	-0.0321555946059251	0.120318590831618	-0.0105074684673637	-0.141800631470124	0.166274130510735	0.122618137016033	-0.0100978639251917	0.252362104230124	-0.0453219708397456	-0.291658343013876	0.00355809908242115	0.100309938601216	0.0297911497578453	0.0204156182350637	0.0629247300508528	-0.109424221574518	0.0833782937687581	0.00369086330324376	-0.082219379222309	0.0954363625161032	0.0917688824129768	0.0273586410159424	-0.140054684416584	0.0157177547194894	-0.00847293745409254	0.00164811650756916	0.073668379787059	-0.163216581034935	-0.0810060863351775	-0.227264915322553	0.0393551474201446	-0.0256113685628102	0.142840540363403	0.053514708180325	0.15414329656804	-0.36358426239138	-0.221486472674339	-0.119167191973526	-0.0573255079531047	0.185739201110411	-0.0872202110394199	-0.359983728314459	0.0162307998840911	0.0900291049072874	-0.144026801689066	0.0640356428345734	-0.00142533987837452	-0.0611816038663039	-0.171540918169986	0.0774471576502834	-0.216432244035642	-0.0146379384789147	0.0257215196744615	-0.107571219588196	-0.232406099058167	0.0563824957644473	0.087854693661441	0.0967785816640077	0.0882829451840919	0.101195600047526	0.00590414333386131	-0.0013800679775974	0.0756455070107481	-0.0155417837396621	-0.0856220543352331	0.0388573381875818	0.100808046927468	0.104491738610013	0.0826147413462403	0.124685405048075	-0.108529273009594	-0.0363654236015568	0.00892896896438809	-0.0640868229625915	0.0388872100132888	0.0232397391527885	0.145219967657113	-0.030290349890413	0.179071092697489	-0.0682595186671598
NP_116201.7_S506	-0.0871921871334254	-0.0338949039293276	-0.0531397693789654	-0.0031380710283457	-0.153228179907632	-0.153519785285072	0.00356596571401338	-0.00732988963737157	0.0798257686263183	0.00501531091141979	0.0426792455532569	-0.171100285544604	0.00756252934710145	0.0220421491282733	-0.0278468352333107	-0.0152619918504395	0.0571378434269666	0.13021666209104	-0.0129315974104681	0.0738431793543727	0.0933930801173878	-0.127251272408004	0.0764864099530089	-0.0647555183202429	0.0638536504049712	-0.0952356256827356	0.0235878281497122	-0.0496393732601605	-0.000519943418743626	0.0763470291306275	0.100329936390976	-0.0103324741878872	0.246078068765771	0.0124829967077785	-0.14025873422426	0.0459352042540488	0.0737277872270539	0.0532374872538283	-0.0582567044377692	0.0995233318028742	-0.0260456405868758	0.026049017546261	-0.0569014574197563	-0.0105509722027078	-0.00771023793825084	0.135148572344442	0.0849457008709864	0.0334551496111888	0.00871775922472929	-0.0243902117917649	-0.0206217715324078	0.0976449426181844	-0.0832643689754449	-0.0804150259999666	-0.106195711853578	-0.0717763109465251	-0.00691221458945424	0.0497105053299717	-0.00334391446279556	0.105488801034002	-0.199215175409932	-0.140460674761669	0.0336541725632322	-0.0210905188133629	0.128450515370843	-0.0940397236460975	0.0396155747285388	-0.106789866147712	0.0532375476645157	-0.061718767095126	0.0302080936246528	-0.00142533987837452	0.0682518123953898	-0.110462763275864	0.0663789461142785	-0.101588152289951	0.0158488269311193	-0.0405127422904912	0.000945782197175811	0.00396514191955037	0.00337858634676322	0.00578458347882043	0.0342633603964506	0.112274157149311	0.00416187361897034	0.0527620930530576	0.0757658046037053	0.150497706274594	-0.0473519798666112	-0.0212036766303514	0.0687622742570909	0.120662584397961	0.108034776728978	0.110595329386717	0.101462080310568	0.0305494771579093	-0.0511771002406445	0.0535572279805062	0.0866747255710115	0.0497608825437654	0.0269329905535243	0.14886920485899	-0.0721866945793566	0.167735699417807	-0.0206205866927021
NP_116204.3_S204	0.0697024470839104	-0.0116024708168475	0.0979270305634945	-0.0240684448490769	0.051103555461896	0.129305908465734	-0.121420421536705	-0.0541717433762648	-0.0092184354294556	-0.0149830465943637	0.0724713281742262	-0.0251289726305907	0.016445237869199	-0.0623369637276529	-0.0170225177802738	-0.00887023016944046	-0.0417430618652195	0.072252745534687	0.0845260152471903	-0.0127079320562201	0.0611489128318722	-0.0577857309680944	0.0827449960884559	-0.0413138936047396	0.0182511878238088	-0.0837315198207127	-0.0693474139491481	-0.0287672252557826	0.250042507323273	-0.00367071691717784	-0.0180715508227015	0.116312376778592	-0.00486367335857975	-0.0188714489060273	-0.0536131975733219	-0.0325519821515701	-0.0793339169940875	0.0997693431715149	-0.0476319908021354	0.14414014583885	0.0602177541326333	-0.000851962347974389	-0.0446151296233236	0.152553274691349	0.0052472229186783	0.0566285429649975	0.15827341904005	0.0442380310834542	-3.61289138805805e-05	0.0107593702978187	-0.0743006630235867	0.115519649986104	-0.11362604109655	0.0055370033831694	-0.067154306838926	-0.0306753303895088	0.0421704139634578	-0.0366533282155224	0.0196079346486189	0.00727971712188716	-0.0618054632256657	0.0323537883121982	0.0482222953138237	0.0750817176169992	-0.0806121508602882	-0.138485310082842	-0.0181390509799277	-0.0537088681991828	-0.0590721860842488	-0.0282595254328791	0.0670624730906672	0.0319337800009083	0.131341696393328	-0.0438645208570145	0.0415597454857235	0.0443792454968984	-0.00144557912161886	-0.0267917695741779	0.109453009952726	0.074318452283533	-0.075624072431696	-0.0345222912156143	-0.00493303841864334	-0.011439337072895	-0.0898962328799827	0.0894012307203994	0.0898784660640583	-0.0172291045631421	-0.0496003196022746	0.044427656399422	0.150776611940028	0.0921148769661838	0.0450302963582081	0.0998356654564167	0.00883269766512736	0.0722770733522397	-0.00897960949294532	0.0860879359983508	0.00510308687658797	0.0670523474289279	0.0665361570037917	-0.111152273724276	-0.0155067598568467	0.0568181430202374	0.10271380158506
NP_116261.1_S204	0.000615693517073614	-0.0252673173376617	0.0349176399081209	-0.0243330276593594	-0.048857879628555	0.130049704827833	-0.197024114941622	0.0416847286809501	-0.072183491738876	-0.027770373655547	-0.0148316351333937	0.0847380129556867	0.042530540433149	0.00396195152786595	0.0371238617295256	0.0297347139213493	0.0246041995248784	0.0274470013762464	0.0916010980784507	0.00465144948428761	0.0722923428399845	-0.0413177826105941	-0.00804497302605549	-0.00905828600531222	0.052417820921246	-0.0759348312470673	-0.111885086052109	0.00461547432063528	0.146818151858092	-0.00906459502522806	0.0561428439462056	0.111678695196216	0.0292852379737989	-0.00495895122389528	-0.0380888022523732	-0.111786645021707	-0.0197399152239446	0.100548922960026	-0.142144272756359	0.101557949761805	0.0264748797666238	0.0229637865567161	-0.0158310579639806	0.129717908950373	-0.163303991490416	-0.0496573065835225	0.196261682827859	-0.0177641743459991	0.0147241177023112	0.0417655292628662	-0.104683483630102	0.131979728357535	-0.0871912798653507	-0.0405234017269137	-0.0473158475675999	-0.0647479286657294	-0.0282450343302142	-0.0396283785415027	0.00985285626139177	0.0271632794946629	-0.24270405486947	0.00176893567391464	-0.0535371957912652	0.0963806672450563	-0.017119113318885	-0.0907668694101502	0.0300101730742178	-0.0114847276496384	-0.0622447419822496	0.0028391279191736	-0.012999536373803	-0.0519378181713471	0.0707366464544081	-0.11797259991256	-0.0799633260613654	0.0177815478195689	-0.0353935636490199	-0.0530347980192579	0.0787475219198948	-0.0835059406763574	-0.193069208635898	-0.013619149591475	0.0533089777898894	-0.0499570357663885	-0.107767748888898	0.133153910632392	0.0362811566923086	-0.0350699256166537	-0.0455172491036463	0.0597146277391178	0.157965814293715	0.106740318197869	0.0237252801007321	0.0847656108190475	-0.0586371785625746	0.0152372719809013	-0.032549654452106	0.085484367192277	0.0176354292251091	0.042385186463427	0.087093627607278	-0.0567793940011531	-0.038017941602975	0.106562596716482	0.0565545760807364
NP_127494.1_S103	-0.0431346634655091	0.0689623690216194	0.0501950288320083	-0.0768258606774515	-0.0513806743487025	-0.177286865178196	-0.0908040940012918	-0.128434902692762	0.0336825802705624	-0.147222679354805	0.11758841486832	-0.147829651160254	-0.12815716135698	-0.00151761096552452	-0.0498611506837065	0.013102658138594	0.0134006315268171	-0.114414799928598	-0.109548889708621	-0.095032673083887	0.0654861906898511	-0.143308192372795	-0.108976676204557	0.032110924118659	-0.208114763341416	0.0464310042733504	0.154527169702649	-0.024688420297029	0.248159443336596	0.0811726490601405	0.0685104181223996	0.0956994199015856	0.0790891857741703	0.10107928481659	-0.0898356109567866	-0.0519540473529587	0.0435928487937489	0.0256111033022751	-0.0123928993847958	0.00108557428786517	0.0684336661538545	-0.0304219382656456	-0.0295872221120281	0.0682506587814382	0.00162762278530153	0.15328155473245	0.193478619606879	0.076008600329237	0.140761904586857	0.105009895497851	0.00492411403053596	0.0342794601345275	-0.204936270921627	0.00436560670706585	0.030877858425487	-0.103411433292212	0.14092238007931	0.0543005289203568	0.0120325280180831	-0.0308794040872118	-0.100806279110664	-0.194911287268487	0.0115728342032664	-0.0141962451510021	0.0570830186415812	-0.132377626455535	-0.351988661124325	-0.102223273466809	-0.0459925246681394	-0.155912838231082	-0.0609697146793087	0.00925568665060117	0.286003582062716	0.0218051069982594	0.010125591248438	-0.131933744654606	-0.0813119744843986	0.0704934065942018	-0.0924453538871465	-0.113061471659193	-0.0976938054149542	0.0841742391217961	0.0858853132274796	0.0371074220512575	-0.0475380514130737	0.242159929108962	0.0312451880361529	0.0399018969639215	0.0430459398427867	0.0129355434007612	0.0491649738608954	-0.0616510926213447	0.0185238598215347	0.157812422756765	0.0487112767572597	0.0537509478886934	0.00766548970411081	0.0443564058716031	-0.121501328109367	0.0523628496202778	0.0102531871435769	-0.264624433430958	-0.0166043408466082	0.195553180240026	0.121767951874653
